code,name_en,name_km,kind,parent_id,latitude,longitude
14120504,Ta Ngak Tonle,តាង៉កទន្លេ,village,141205,11.81424394,105.2481503
141206,Pou Ti,ពោធិ៍ទី,commune,1412,11.7071461,105.3584324
14120601,Chong,ចុង,village,141206,11.72104976,105.3664112
14120602,Trach,ត្រាច,village,141206,11.72370231,105.3712509
14120603,Pou Ti,ពោធិ៍ទី,village,141206,11.71530025,105.3717628
14120604,Svay Sak,ស្វាយសាក់,village,141206,11.71013603,105.3650296
14120605,Prey Prum,ព្រៃព្រហ្ម,village,141206,11.70425893,105.3495691
14120606,Trapeang Cham,ត្រពាំងចាម,village,141206,11.7035816,105.3412913
141207,Preaek Changkran,ព្រែកចង្ក្រាន,commune,1412,11.8529029,105.340493
14120701,Preaek Changkran Leu,ព្រែកចង្ក្រានលើ,village,141207,11.85080482,105.3667026
14120702,Preaek Changkran Kraom,ព្រែកចង្ក្រានក្រោម,village,141207,11.85084111,105.3523618
14120703,Ba Prei,បាប្រីយ៍,village,141207,11.85529756,105.3391465
14120704,Preaek Pnov,ព្រែកព្នៅ,village,141207,11.86418872,105.3302605
14120705,Preaek Sandaek,ព្រែកសណ្ដែក,village,141207,11.84606783,105.3722875
141208,Prey Daeum Thnoeng,ព្រៃដើមថ្នឹង,commune,1412,11.7677761,105.3775245
14120801,Prey Daeum Thnoeng Ti Muoy,ព្រៃដើមថ្នឹងទី ១,village,141208,11.77195289,105.3821645
14120802,Prey Daeum Thnoeng Ti Pir,ព្រៃដើមថ្នឹងទី ២,village,141208,11.77236562,105.3845973
14120803,Prey Daeum Thnoeng Ti Bei,ព្រៃដើមថ្នឹងទី ៣,village,141208,11.76977409,105.388366
14120804,Prey Daeum Thnoeng Ti Buon,ព្រៃដើមថ្នឹងទី ៤,village,141208,11.76685806,105.3913174
141209,Prey Tueng,ព្រៃទឹង,commune,1412,11.7470185,105.3616014
14120901,Chheu Teal,ឈើទាល,village,141209,11.73731579,105.3689014
14120902,Khnar,ខ្នារ,village,141209,11.74883106,105.3666314
14120903,Prey Tueng,ព្រៃទឹង,village,141209,11.73608109,105.3655867
14120904,Boeng Choar,បឹងជ័រ,village,141209,11.74239617,105.3634475
14120905,Kouk Rokar,គោករការ,village,141209,11.7463666,105.3335153
141210,Rumlech,រំលេច,commune,1412,11.7999176,105.3733215
14121001,Roleang,រលាំង,village,141210,11.78795739,105.3771749
14121002,Prey Lean,ព្រៃលាន,village,141210,11.79431719,105.375467
14121003,Char,ចារ,village,141210,11.80318361,105.3725325
14121004,Prey Pou,ព្រៃពោធិ៍,village,141210,11.83098144,105.3598092
14121005,Anlong Sar,អន្លង់សរ,village,141210,11.82548223,105.3674951
14121006,Kamphear,កំភារ,village,141210,11.83042806,105.3539881
141211,Ruessei Sanh,ឫស្សីសាញ់,commune,1412,11.7393878,105.4089034
14121101,Svay Chi Kray,ស្វាយជីក្រាយ,village,141211,11.75888869,105.3993644
14121102,Ruessei Sanh,ឫស្សីសាញ់,village,141211,11.74665857,105.4081573
14121103,Yos,យស់,village,141211,11.73610259,105.4097569
14121104,Prey Chhieng,ព្រៃឈៀង,village,141211,11.71993078,105.404897
1413,Svay Antor,ស្វាយអន្ទរ,district,14,11.5692151,105.4214515
141301,Angkor Tret,អង្គរទ្រេត,commune,1413,11.5692151,105.4214515
14130101,Angkor Tret,អង្គរទ្រេត,village,141301,11.53724141,105.4430217
14130102,Trabaek Lech,ត្របែកលិច,village,141301,11.55775695,105.4516199
14130103,Trabaek Kaeut,ត្របែកកើត,village,141301,11.53873049,105.4631008
14130104,Kok,គក,village,141301,11.53420293,105.4693416
14130105,Ta Ream Lech,តារាមលិច,village,141301,11.54998072,105.4679962
14130106,Ta Ream Kaeut,តារាមកើត,village,141301,11.53919449,105.4793705
14130107,Voat Trach,វត្ដត្រាច,village,141301,11.57626358,105.4550799
14130108,Ruessei Thlok,ឫស្សីធ្លក,village,141301,11.54512255,105.4361608
14130109,Sraloung Ti Muoy,ស្រឡូងទី១,village,141301,11.51204262,105.5009631
14130110,Sraloung Ti Pir,ស្រឡូងទី២,village,141301,11.52776792,105.5017154
14130111,Sraloung Ti Bei,ស្រឡូងទី៣,village,141301,11.52159042,105.4969176
14130112,Tra Laeuk,តាឡើក,village,141301,11.52647966,105.4429865
14130113,Boeng Rach,បឹងរ៉ាច់,village,141301,11.54801042,105.4492047
141302,Chea Khlang,ជាខ្លាង,commune,1413,11.5877669,105.4609954
14130201,Chrey Seima,ជ្រៃសីម៉ា,village,141302,11.58227489,105.4791114
14130202,Prey Ruessei,ព្រៃឫស្សី,village,141302,11.57582652,105.4682868
14130203,Khla Pear,ខ្លាពារ,village,141302,11.59026408,105.4982677
14130204,Chhkae Koun,ឆ្កែកូន,village,141302,11.58899385,105.4682628
14130205,Doun Yu,ដូនយូ,village,141302,11.56369273,105.483262
14130206,Chea Khlang,ជាខ្លាង,village,141302,11.58980381,105.4827481
14130207,Chres,ច្រេស,village,141302,11.5843598,105.4593489
14130208,Thnong,ធ្នង់,village,141302,11.59339498,105.4588775
141303,Chrey,ជ្រៃ,commune,1413,11.5653486,105.5305851
14130301,Kouk Rovieng,គោករវៀង,village,141303,11.55517635,105.5030297
14130302,Prey Ta Nan,ព្រៃតាណាន់,village,141303,11.5660679,105.5115145
14130303,Svay Kun,ស្វាយគុណ,village,141303,11.54311168,105.5034392
14130304,Prey Ta Mok,ព្រៃតាម៉ុក,village,141303,11.55567231,105.5534813
14130305,Krasang Koy,ក្រសាំងគយ,village,141303,11.5677391,105.5074086
14130306,Menong Kraom,មេនងក្រោម,village,141303,11.52742886,105.5297208
14130307,Ruessei Slab,ឫស្សីស្លាប់,village,141303,11.54308507,105.5432954
14130308,Svay At,ស្វាយអាត់,village,141303,11.572403,105.493155
14130309,Menong Leu,មេនងលើ,village,141303,11.51788265,105.532674
14130310,Meun Puok,ម៉ឺនពួក,village,141303,11.52608761,105.5361925
14130311,Prey Moha Chan,ព្រៃមហាចាន់,village,141303,11.56796595,105.5562752
14130312,Chrey Veal,ជ្រៃវាល,village,141303,11.56779892,105.5292537
14130313,Chrey Phsar,ជ្រៃផ្សារ,village,141303,11.56669922,105.5226132
14130314,Prey Char,ព្រៃចារ,village,141303,11.53330468,105.5408464
14130315,Prohear,ព្រហ៊ារ,village,141303,11.54713979,105.5217883
14130316,Doun Yuk,ដូនយុគ,village,141303,11.54010814,105.5393279
141304,Damrei Puon,ដំរីពួន,commune,1413,11.5692151,105.4214515
14130401,Chamkar Kuoy Lech,ចំការគួយលិច,village,141304,11.4865355,105.4301057
14130402,Chamkar Kuoy Kaeut,ចំការគួយកើត,village,141304,11.48671462,105.4312888
14130403,Ou Kandaol Tboung,អូរកណ្ដោលត្បូង,village,141304,11.50301021,105.4379707
14130404,Thkov,ថ្កូវ,village,141304,11.52021998,105.425856
14130405,Koam Pradeus,គាំប្រដឺស,village,141304,11.51751628,105.4256319
14130406,Banteay Srae,បន្ទាយស្រែ,village,141304,11.46942974,105.460661
14130407,Trapeang Pring,ត្រពាំងព្រីង,village,141304,11.49886815,105.4727714
14130408,Veal Touch,វាលតូច,village,141304,11.49512517,105.4665117
14130409,Prey Phleang,ព្រៃភ្លាំង,village,141304,11.51914671,105.4112556
14130410,Koun Tnaot,កូនត្នោត,village,141304,11.49076831,105.4763889
14130411,Bet Meas,បិតមាស,village,141304,11.48283698,105.4764856
14130412,Boeng Veaeng,បឹងវែង,village,141304,11.51736956,105.4391667
14130413,Tboung Kdei,ត្បូងក្ដី,village,141304,11.47592398,105.4262571
14130414,Bos,បុស្ស,village,141304,11.46655143,105.4640994
14130415,Prey Rung,ព្រៃរូង,village,141304,11.46695208,105.4736718
14130416,Damrei Puon,ដំរីពួន,village,141304,11.50644591,105.4324833
14130417,Ou Kandaol Cheung,អូរកណ្ដោលជើង,village,141304,11.50770122,105.4396927
141305,Me Bon,មេបុណ្យ,commune,1413,11.5692151,105.4214515
14130501,Chachak Ti Muoy,ចចកទី ១,village,141305,11.54567754,105.4004632
14130502,Chachak Ti Pir,ចចកទី ២,village,141305,11.54210388,105.3882058
14130503,Me Bon,មេបុណ្យ,village,141305,11.55202826,105.3855231
14130504,Roka Khsok,រកាខ្សុក,village,141305,11.54210389,105.3881967
14130505,Phnum Kong,ភ្នំគង់,village,141305,11.54269867,105.4030177
14130506,Thkov,ថ្កូវ,village,141305,11.53986256,105.3802425
14130507,Ha Bour,ហាបូរ,village,141305,11.55532952,105.3713854
141306,Pean Roung,ពានរោង,commune,1413,11.5692151,105.4214515
14130601,Prey Chreang,ព្រៃជ្រាំង,village,141306,11.49855243,105.5301253
14130602,Trapeang Ta Mouk,ត្រពាំងតាមោក,village,141306,11.49940073,105.5004456
14130603,Trapeang Smau,ត្រពាំងស្មៅ,village,141306,11.50471562,105.5123846
14130604,Krang Chambak,ក្រាំងចំបក់,village,141306,11.50951799,105.5470272
14130605,Andoung Thma,អណ្ដូងថ្ម,village,141306,11.46907901,105.5305653
14130606,Chrey Roleung,ជ្រៃរលើង,village,141306,11.44127721,105.5009942
14130607,Prey Rumpeak,ព្រៃរំពាក់,village,141306,11.47952689,105.5240751
14130608,Trapeang Thum,ត្រពាំងធំ,village,141306,11.45046063,105.4931627
14130609,Prey Rung,ព្រៃរូង,village,141306,11.46533883,105.495283
14130610,Pean Roung,ពានរោង,village,141306,11.47815633,105.5318384
14130611,Thnal Kaeng,ថ្នល់កែង,village,141306,11.46284371,105.5375922
14130612,Chh'oeng Pos,ឆ្អឹងពស់,village,141306,11.47352433,105.4968884
14130613,Prey Nokor Knong,ព្រៃនគរក្នុង,village,141306,11.48510806,105.497468
14130614,Kandal,កណ្ដាល,village,141306,11.43861461,105.4925738
14130615,Trabaek,ត្របែក,village,141306,11.44302783,105.4925814
14130616,Koun Pou,កូនពោធិ៍,village,141306,11.46556728,105.5067029
14130617,Prey Voa,ព្រៃវល្លិ,village,141306,11.49610279,105.4987343
14130618,Prey Chhlong,ព្រៃឆ្លុង,village,141306,11.48450641,105.5002635
14130619,Chek,ចេក,village,141306,11.4515014,105.5137463
14130620,Dom,ដុំ,village,141306,11.45261539,105.5230262
14130621,Thlok,ធ្លក,village,141306,11.49084547,105.5160822
141307,Popueus,ពពឺស,commune,1413,11.5692151,105.4214515
14130701,Khyaok Cheung,ខ្សោកជើង,village,141307,11.59596824,105.3595512
14130702,Khyaok Kandal,ខ្សោកកណ្ដាល,village,141307,11.58906008,105.3586343
14130703,Khyaok Tboung,ខ្សោកត្បូង,village,141307,11.57264282,105.3611724
14130704,Thnal Chey,ថ្នល់ជ័យ,village,141307,11.56312186,105.3596102
141308,Prey Khla,ព្រៃខ្លា,commune,1413,11.5692151,105.4214515
14130801,Prey Sothon,ព្រៃសុធន់,village,141308,11.64376168,105.4209422
14130802,Tanglang Ti Muoy,តងឡងទី ១,village,141308,11.63206663,105.4221906
14130803,Tanglang Ti Pir,តងឡងទី ២,village,141308,11.63296205,105.4221094
14130804,Tanglang Ti Bei,តងឡងទី ៣,village,141308,11.6369231,105.4221062
14130805,Prey Khla Ti Muoy,ព្រៃខ្លាទី ១,village,141308,11.62360014,105.4233979
14130806,Prey Khla Ti Pir,ព្រៃខ្លាទី ២,village,141308,11.61156228,105.4240585
14130807,Krachab Ti Muoy,ក្រចាបទី ១,village,141308,11.61397696,105.3852961
14130808,Krachab Ti Pir,ក្រចាបទី ២,village,141308,11.61858074,105.3915587
14130809,Krachab Ti Bei,ក្រចាបទី ៣,village,141308,11.61827432,105.3840361
14130810,Bak Tang,បាក់តាង,village,141308,11.60309125,105.383254
14130811,Soben,សុបិន,village,141308,11.62805315,105.4209369
14130812,Veal,វាល,village,141308,11.62069902,105.4159172
14130813,Sangvan,សង្វាន,village,141308,11.6223655,105.4386699
141309,Samraong,សំរោង,commune,1413,11.5692151,105.4214515
14130901,Prey Chheu Teal,ព្រៃឈើទាល,village,141309,11.47180942,105.4198237
14130902,Prolueng Meas,ព្រលឹងមាស,village,141309,11.44359442,105.4315443
14130903,Trapeang Chak,ត្រពាំងចក,village,141309,11.46235769,105.4567946
14130904,Trapeang Edth,ត្រពាំងឥដ្ឋ,village,141309,11.43084024,105.4513537
14130905,Prey Samlanh,ព្រៃសំឡាញ,village,141309,11.42783137,105.4376807
14130906,Samraong,សំរោង,village,141309,11.46239331,105.4210201
14130907,Prey Khnong,ព្រៃឃ្នង,village,141309,11.42074733,105.4273754
14130908,Kandal,កណ្ដាល,village,141309,11.41181972,105.4222012
14130909,Prohut,ព្រហូត,village,141309,11.44755853,105.4294967
14130910,Traok,ត្រោក,village,141309,11.44731376,105.442047
14130911,Trach,ត្រាច,village,141309,11.43250736,105.4373762
14130912,Sangkae,សង្កែ,village,141309,11.46447752,105.4426788
14130913,Ta Koat,តាគាត់,village,141309,11.45970186,105.4121871
14130914,Thmei,ថ្មី,village,141309,11.46087379,105.4273897
141310,Svay Antor,ស្វាយអន្ទរ,commune,1413,11.5692151,105.4214515
14131001,Svay Antor Ti Muoy,ស្វាយអន្ទរទី ១,village,141310,11.59037232,105.4185414
14131002,Svay Antor Ti Pir,ស្វាយអន្ទរទី ២,village,141310,11.58301337,105.4168245
14131003,Pou Chentam,ពោធិ៍ចិន្ដាំ,village,141310,11.57874008,105.4201109
14131004,Pou Chrey,ពោធិ៍ជ្រៃ,village,141310,11.59420818,105.4359567
14131005,Prey Khvaek,ព្រៃខ្វែក,village,141310,11.60062472,105.4044664
14131006,Boeng,បឹង,village,141310,11.58930888,105.4096426
14131007,Thlav,ថ្លាវ,village,141310,11.56031572,105.4156903
141311,Tuek Thla,ទឹកថ្លា,commune,1413,11.3723647,105.4419546
14131101,Traok Ta Pang,ត្រោកតាប៉ាង,village,141311,11.36191614,105.4351512
14131102,Prey Keav,ព្រៃគាវ,village,141311,11.4286547,105.4779808
14131103,Prey Phdau,ព្រៃផ្ដៅ,village,141311,11.39915086,105.4576008
14131104,Prey Totueng,ព្រៃទទឹង,village,141311,11.41475466,105.4724484
14131105,Ruessei Tvea,ឫស្សីទ្វា,village,141311,11.41641226,105.4764203
14131106,Mean Chey,មានជ័យ,village,141311,11.395986,105.4688243
14131107,Sangkae Chrum,សង្កែជ្រុំ,village,141311,11.36150083,105.446781
14131108,Tuol Ampil,ទួលអំពិល,village,141311,11.39081693,105.4489624
14131109,Pra'uol Tuek,ប្រអួលទឹក,village,141311,11.37026977,105.4430277
14131110,Prey Lveay,ព្រៃល្វាយ,village,141311,11.41743617,105.4464008
14131111,Bout Kong,បូតគង,village,141311,11.40430246,105.4596807
14131112,Tuek Thla,ទឹកថ្លា,village,141311,11.38426961,105.4428294
14131113,Kanlaong,កន្លោង,village,141311,11.41057005,105.4477284
14131114,Banteay,បន្ទាយ,village,141311,11.38263955,105.4382623
14131115,Traok,ត្រោក,village,141311,11.38662166,105.4483325
14131116,Prich,ព្រិច,village,141311,11.41972894,105.4550854
14131117,Krong,គ្រង់,village,141311,11.38367858,105.4567512
14131118,Poun,ពោន,village,141311,11.37489638,105.4455004
15,Pursat,ពោធិ៍សាត់,province,,12.2720956,103.7289167
1501,Bakan,បាកាន,district,15,12.5998027,103.7810579
150101,Boeng Bat Kandaol,បឹងបត់កណ្ដាល,commune,1501,12.7142471,103.8070273
15010101,Doung Chrum,ដូងជ្រុំ,village,150101,12.66671527,103.7949816
15010102,Samraong,សំរោង,village,150101,12.66265911,103.821988
15010103,Tram Seh,ត្រាំំសេះ,village,150101,12.6453824,103.7999706
15010104,Ou,អូរ,village,150101,12.68058243,103.8227713
15010105,Bat Trach,បត់ត្រាច,village,150101,12.70183049,103.8291383
15010106,Robang Romeas,របងរមាស,village,150101,12.68969598,103.8025258
15010107,Bat Kandaol,បត់កណ្ដោល,village,150101,12.64364828,103.8165511
15010108,Svay,ស្វាយ,village,150101,12.62205237,103.813327
15010109,Preah Ampil,ព្រះអំពិល,village,150101,12.63352027,103.7760891
15010110,Boeng Chhuk,បឹងឈូក,village,150101,12.66783772,103.7676387
15010111,Tuol Thmea,ទួលធ្មា,village,150101,12.67973005,103.7979683
15010112,Svay Chrum,ស្វាយជ្រុំ,village,150101,12.6245589,103.7936234
15010114,Ruessei Ta Man,ឬស្សីតាម៉ាន់,village,150101,12.70701341,103.8337561
150102,Boeng Khnar,បឹងខ្នារ,commune,1501,12.6358724,103.726141
15010201,Prey Phdau,ព្រៃផ្ដៅ,village,150102,12.62708934,103.7540249
15010202,Boeng Khnar,បឹងខ្នារ,village,150102,12.63518544,103.7224447
15010203,Krasang Kruo,ក្រសាំងគ្រួ,village,150102,12.62807566,103.7235939
15010204,Rung,រូង,village,150102,12.6722208,103.7175185
15010205,Voat Chreae,វត្ដជ្រែ,village,150102,12.65069417,103.7175064
15010206,Preah Mlu,ព្រះម្លូ,village,150102,12.66243582,103.7188472
15010207,Prey Svay,ព្រៃស្វាយ,village,150102,12.64180614,103.7192355
15010208,Chamkar Leu,ចំការលើ,village,150102,12.64236781,103.7346169
15010209,Prey Damrei,ព្រៃដំរី,village,150102,12.63702142,103.7512149
15010210,Khnach Romeas,ខ្នាចរមាស,village,150102,12.63141375,103.7373038
15010211,Srakar,ស្រករ,village,150102,12.65750191,103.725013
15010212,Daeum Chres,ដើមច្រេស,village,150102,12.65047275,103.6942603
15010215,Trach Kraol,ត្រាចក្រោល,village,150102,12.68831151,103.70032
150103,Khnar Totueng,ខ្នារទទឹង,commune,1501,12.5827503,103.726327
15010301,Daeum Roka,ដើមរកា,village,150103,12.60977263,103.7246512
15010302,Kaoh Svay,កោះស្វាយ,village,150103,12.51911505,103.69578
15010303,Kamprak Koun,កំប្រាក់កូន,village,150103,12.54729831,103.7056328
15010304,Tuol Angkrong,ទួលអង្គ្រង,village,150103,12.53277994,103.7097084
15010305,Krouch Saeuch,ក្រូចសើច,village,150103,12.60169269,103.7366578
15010306,Khnar Totueng,ខ្នារទទឹង,village,150103,12.59620597,103.7273785
15010307,Boeng Chhuk,បឹងឈូក,village,150103,12.59179678,103.7241785
15010308,Phteah Sla,ផ្ទះស្លា,village,150103,12.61616243,103.7375075
15010309,Kaoh Krabei,កោះក្របី,village,150103,12.54739393,103.688082
15010310,Damnak Thnong,ដំណាក់ធ្នង់,village,150103,12.56179901,103.7129232
15010311,Bak Meaek,បាក់មែក,village,150103,12.59887516,103.7145795
15010312,Kaoh Voat,កោះវត្ដ,village,150103,12.53184866,103.6891454
150104,Me Tuek,មេទឹក,commune,1501,12.8592274,103.8145322
15010401,Angkanh,អង្កាញ់,village,150104,12.70305824,103.739898
15010402,Ou Preal,អូរព្រាល,village,150104,12.72015386,103.7416003
15010403,Cha Yov,ចាយ៉ូវ,village,150104,12.68091213,103.7313238
15010404,Kdat,ក្ដាត,village,150104,12.6898172,103.7388489
15010405,Paolao,ប៉ោឡោ,village,150104,12.68765901,103.7528101
15010406,Ta Mom,តាមុំ,village,150104,12.70394121,103.7545725
15010407,Chen Tay,ចិនតាយ,village,150104,12.70940022,103.7619132
15010408,Me Tuek,មេទឹក,village,150104,12.69756054,103.7435532
15010409,Kaoh Khsach,កោះខ្សាច់,village,150104,12.71395068,103.7683377
15010410,Ma,ម៉,village,150104,12.67546476,103.7246751
15010411,Dei Roneat,ដីរនាត,village,150104,12.89061635,103.8485793
15010412,Trang,ត្រាង,village,150104,12.72640759,103.7259131
15010414,Samraong Prey Khiev,សំរោងព្រៃខៀវ,village,150104,12.73022858,103.7691802
15010415,K'amsamna,ក្អមសំណ,village,150104,12.86868527,103.861682
15010416,Preaek Kra,ព្រែកក្រ,village,150104,12.89638636,103.7809998
150105,Ou Ta Paong,អូរតាប៉ោង,commune,1501,12.6586841,103.6739008
15010501,Prey Yeang,ព្រៃយាង,village,150105,12.65940269,103.6664004
15010502,Robaoh Reang,របោះរាំង,village,150105,12.63485369,103.6766545
15010503,Chamkar Ou,ចំការអូរ,village,150105,12.64298568,103.675692
15010504,Chamkar Khloy,ចំការខ្លុយ,village,150105,12.65293494,103.6765614
15010505,Ou Ta Paong,អូរតាប៉ោង,village,150105,12.65942769,103.6732134
15010506,Anlong Kray,អន្លង់ក្រាយ,village,150105,12.68364084,103.6699575
15010507,Srah Mkak,ស្រះម្កាក់,village,150105,12.70716476,103.6735187
15010509,Bat Kokir Chas,បត់គគីរចាស់,village,150105,12.69270443,103.6745145
15010510,Sdok Khlouk,ស្ដុកឃ្លោក,village,150105,12.75674769,103.6456295
15010511,Tuol Rokeang,ទួលរគាំង,village,150105,12.75060548,103.6825033
15010512,Samraong Pok,សំរោងពក,village,150105,12.7224921,103.6651508
15010513,Phsar Andaet,ផ្សារអណ្ដែត,village,150105,12.67097481,103.6681817
15010514,Oknha Moan,ឧកញ្ញ៉ាមាន់,village,150105,12.72929995,103.6777967
15010515,Srah Run,ស្រះរុន,village,150105,12.74500924,103.6484549
15010516,Bat Kokir Thmei,បត់គគីរថ្មី,village,150105,12.69811036,103.6708031
15010517,Ta Nai,តាណៃ,village,150105,12.78113316,103.640894
15010519,Ou Bat,អូរបត់,village,150105,12.71710477,103.6725462
15010521,Prey Krabau,ព្រៃក្របៅ,village,150105,12.75499572,103.6781609
150106,Rumlech,រំលេច,commune,1501,12.597131,103.6851509
15010601,Pnov,ព្នៅ,village,150106,12.59134417,103.6593432
15010602,Roung Ta Kok,រូងតាកុក,village,150106,12.61096263,103.6921502
15010603,Koun Tnaot,កូនត្នោត,village,150106,12.60412851,103.679445
15010604,Pralay Rumdeng,ប្រឡាយរំដេង,village,150106,12.6017009,103.7043662
15010605,Prasat,ប្រាសាទ,village,150106,12.62405517,103.6795546
15010606,Kampong Kdei,កំពង់ក្ដី,village,150106,12.62040878,103.6899757
15010607,Rumlech,រំលេច,village,150106,12.60280606,103.6881229
15010608,Kaoh Khcheay,កោះខ្ជាយ,village,150106,12.58783788,103.66146
15010609,Sdok Khla,ស្ដុកខ្លា,village,150106,12.57061507,103.6833624
15010610,Khvav,ខ្វាវ,village,150106,12.56419495,103.6594288
15010611,Damnak Trach,ដំណាក់ត្រាច,village,150106,12.59515074,103.6830808
15010612,Lhong,ល្ហុង,village,150106,12.58371662,103.6836178
15010613,Thmei,ថ្មី,village,150106,12.57068079,103.6386131
150108,Svay Doun Kaev,ស្វាយដូនកែវ,commune,1501,12.6718076,103.6418118
15010801,Tuol Samraong,ទួលសំរោង,village,150108,12.66666454,103.6471103
15010802,Svay Doun Kaev Ti Muoy,ស្វាយដូនកែវទី១,village,150108,12.67113773,103.6431736
15010803,Svay Doun Kaev Ti Pir,ស្វាយដូនកែវទី២,village,150108,12.66621264,103.6435863
15010804,Svay Sa,ស្វាយស,village,150108,12.66460276,103.65236
15010805,Kampang,កំប៉ាង,village,150108,12.69975514,103.6385652
15010806,Chrab,ច្រប់,village,150108,12.74577549,103.6217418
15010807,Thmei,ថ្មី,village,150108,12.64648656,103.6526577
15010808,Kampout Ang,កំពោតអាង,village,150108,12.71509546,103.6329581
15010809,Nikom Leu,និគមន៍លើ,village,150108,12.6716904,103.6380974
150109,Ta Lou,តាលោ,commune,1501,12.4913227,103.6565321
15010901,Kouk Rumlo,គោករំល,village,150109,12.53801931,103.6698713
15010902,Tuol Totueng,ទួលទទឹង,village,150109,12.54481631,103.6676921
15010903,Tuol Thma,ទួលថ្ម,village,150109,12.52179997,103.6772149
15010904,Buo Chres,បួច្រេស,village,150109,12.52479137,103.6587308
15010905,Prey Roung,ព្រៃរោង,village,150109,12.47577067,103.6823896
15010906,Ta Lou,តាលោ,village,150109,12.49131044,103.652785
15010907,Thmei,ថ្មី,village,150109,12.48126528,103.6275262
15010908,Tuol Chreav,ទួលជ្រាវ,village,150109,12.50324844,103.6499811
15010909,Prey Tao,ព្រៃតោ,village,150109,12.51521306,103.6597373
15010910,Boeng Kak,បឹងកក់,village,150109,12.50102365,103.6230422
15010911,Prey Veang,ព្រៃវាំង,village,150109,12.52383745,103.6380218
15010912,Serei Kunthea,សិរីគន្ធា,village,150109,12.50751024,103.6965743
15010913,Trayang Sa,ត្រយ៉ងស,village,150109,12.48345828,103.7016081
15010914,Chhnal Moan,ឆ្នាល់មាន់,village,150109,12.4947305,103.7030793
15010915,Prey Kantuot,ព្រៃកន្ទួត,village,150109,12.45435516,103.6608417
15010916,Tang Kouk,តាំងគោក,village,150109,12.46087093,103.6049101
15010917,Baos Kor,បោសគរ,village,150109,12.50556053,103.5655839
15010918,Prahal,ប្រហាល,village,150109,12.50247056,103.5881896
15010919,Rohal Til,រហាលទិល,village,150109,12.4694634,103.6683267
15010920,Som Sant,សំសាន្ត,village,150109,,
150110,Trapeang chorng,ត្រពាំងជង,commune,1501,12.5998027,103.7810579
15011001,Bakan,បាកាន,village,150110,12.57787202,103.7663112
15011002,Kab Kralanh,កាប់ក្រឡាញ់,village,150110,12.57827259,103.7551811
15011003,Poulyum,ពោធិ៍លំ្យុ,village,150110,12.58081374,103.7360052
15011004,Stueng Kambot,ស្ទឹងកំបុត,village,150110,12.59267783,103.7422249
15011005,Boeng Prei,បឹងប្រីយ៍,village,150110,12.56664575,103.7827663
15011006,Srae Lvea,ស្រែល្វា,village,150110,12.55488858,103.7819841
15011007,Chamkar Ou,ចំការអូរ,village,150110,12.55312198,103.791196
15011008,Kandoeng Meas,កណ្ដឹងមាស,village,150110,12.54345539,103.790873
15011009,Trapeang Chorng,ត្រពាំងជង,village,150110,12.59829397,103.7836206
15011010,Kaoh Andaet,កោះអណ្ដែត,village,150110,12.59047689,103.788398
15011011,Kaoh Svay,កោះស្វាយ,village,150110,12.60736842,103.7909422
15011012,Kraol Krabei,ក្រោលក្របី,village,150110,12.60912174,103.7768863
15011013,Pit Trang,ពិតត្រង់,village,150110,12.61635502,103.7789325
15011014,Kaoh Kaev,កោះកែវ,village,150110,12.60326153,103.7944687
15011015,Buo Srangae,បួស្រង៉ែ,village,150110,12.54796305,103.7350797
15011016,Snay Toul,ស្នាយទោល,village,150110,12.61629154,103.7651241
15011017,Ou Rumchek,អូររំចេក,village,150110,12.58014036,103.7680584
15011018,Kdei Chhnuol,ក្ដីឈ្នួល,village,150110,12.5971754,103.8042363
15011019,Thmei,ថ្មី,village,150110,12.61993167,103.760476
15011020,Preah Chambak,ព្រះចំបក់,village,150110,12.53486742,103.7535493
1502,Kandieng,កណ្ដៀង,district,15,12.5835821,103.9564575
150201,Anlong Vil,អន្លង់វិល,commune,1502,12.5806996,103.9648386
15020101,Tuol Char,ទួលចារ,village,150201,12.55556638,103.944071
15020102,Ou Ba Krang,អូរបាក្រង,village,150201,12.55823218,103.9345429
15020103,Voat Pou Ti Muoy,វត្ដពោធិ៍ ទី១,village,150201,12.5620497,103.9373069
15020104,Voat Pou Ti Pir,វត្ដពោធិ៍ ទី២,village,150201,12.56571736,103.9387646
15020105,Kampong Krabei,កំពង់ក្របី,village,150201,12.57388672,103.9376725
15020106,Phlov Krabei,ផ្លូវក្របី,village,150201,12.58128395,103.944822
15020107,Kanhcheu Bay Dach,កញ្ជើបាយដាច,village,150201,12.57003427,103.9420697
15020108,Anlong Vil,អន្លង់វិល,village,150201,12.57869333,103.9505305
15020109,Preaek Ta Vong,ព្រែកតាវង,village,150201,12.56339674,103.9441311
15020110,Preaek Ta Kong,ព្រែកតាគង់,village,150201,12.57963299,103.9549819
15020111,Kaoh Krasang,កោះក្រសាំង,village,150201,12.57990015,103.9562511
15020112,Preaek Chheu Trav,ព្រែកឈើត្រាវ,village,150201,12.59458249,103.9769504
15020113,Chey Chumneah,ជ័យជំនះ,village,150201,12.58077452,103.9625439
15020114,Boeng Chhuk,បឹងឈូក,village,150201,12.59823071,103.9852211
15020115,Phteah Kor,ផ្ទះគរ,village,150201,12.5983102,104.0063941
15020116,Kbal Romeas,ក្បាលរមាស,village,150201,12.58553028,103.9742247
